REF_AREA_LABEL,TIME_PERIOD,INDICATOR_LABEL,OBS_VALUE
United States,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",2.849689483642578
United States,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",2.8762519359588623
United States,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.481295108795166
United States,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.5136635303497314
United States,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.546199083328247
United States,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.580559015274048
United States,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.614774465560913
United States,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.64912748336792
United States,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.6812584400177
United States,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.711925745010376
United States,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.739001750946045
United States,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.7665319442749023
United States,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.79271936416626
United States,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",4.775794982910156
United States,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.848867893218994
United States,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.876861095428467
United States,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",4.876832008361816
United States,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.922058343887329
United States,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.939959526062012
United States,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",1.6576346158981323
United States,2021,"Population living below the poverty line (2017 PPP, $3.65) (million)",1.6602449417114258
United States,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",4.99907112121582
Uzbekistan,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",19.863046646118164
Uzbekistan,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",23.47334098815918
Uzbekistan,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",23.9267807006836
Uzbekistan,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",24.32285118103028
Uzbekistan,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",1.7469477653503418
"Venezuela, RB",1981,"Population living below the poverty line (2017 PPP, $3.65) (million)",2.917837142944336
"Venezuela, RB",1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.734177589416504
"Venezuela, RB",1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",2.341219425201416
"Venezuela, RB",1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",2.431370973587036
"Venezuela, RB",1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",5.348711013793945
"Venezuela, RB",1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",5.404706001281738
"Venezuela, RB",1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.233247756958008
"Venezuela, RB",2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",5.920241355895996
"Venezuela, RB",2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",8.292028427124023
"Venezuela, RB",2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.865119934082031
"Venezuela, RB",2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",8.560771942138672
"Venezuela, RB",2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.883951663970947
"Venezuela, RB",2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",4.2198262214660645
Viet Nam,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",51.94611740112305
Viet Nam,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",47.05984878540039
Viet Nam,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",51.67457962036133
Viet Nam,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",43.46338272094727
Viet Nam,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",36.646881103515625
Viet Nam,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",33.814788818359375
Viet Nam,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",12.24372100830078
Viet Nam,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.130056381225586
Viet Nam,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",8.067802429199219
Viet Nam,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.016007423400879
Viet Nam,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",5.100577831268311
Viet Nam,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",3.727009296417236
Viet Nam,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",4.186587333679199
Vanuatu,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.1000641584396362
Vanuatu,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.1019027680158615
Samoa,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.0252725277096033
Samoa,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.0207216627895832
Samoa,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.0208181403577327
Kosovo,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.3981626033782959
Kosovo,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.4073112905025482
Kosovo,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.4043166041374206
Kosovo,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.3122744858264923
Kosovo,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.3201850056648254
Kosovo,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.2204097211360931
Kosovo,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.1264988183975219
Kosovo,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.0854515954852104
Kosovo,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.112392857670784
Kosovo,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.0679544135928154
Kosovo,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.0835456997156143
Kosovo,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",0.075222797691822
"Yemen, Rep.",1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",5.460020065307617
"Yemen, Rep.",2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.275564193725586
"Yemen, Rep.",2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",16.443111419677734
South Africa,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",22.557817459106445
South Africa,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",26.126483917236328
South Africa,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",25.338897705078125
South Africa,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",20.088037490844727
South Africa,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",19.83839607238769
South Africa,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",22.23793601989746
Zambia,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",5.786696434020996
Zambia,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.514910697937012
Zambia,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.284829139709473
Zambia,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.685097694396973
Zambia,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",8.667430877685547
Zambia,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",8.911823272705078
Zambia,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.849197387695312
Zambia,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",11.284199714660645
Zambia,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",12.791289329528809
Zambia,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",16.32387924194336
Zimbabwe,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",6.512207984924316
Zimbabwe,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.124488830566406
Zimbabwe,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.850032806396484
East Asia & Pacific,1981,"Population living below the poverty line (2017 PPP, $3.65) (million)",1290.761962890625
East Asia & Pacific,1982,"Population living below the poverty line (2017 PPP, $3.65) (million)",1307.281982421875
East Asia & Pacific,1983,"Population living below the poverty line (2017 PPP, $3.65) (million)",1321.0250244140625
East Asia & Pacific,1984,"Population living below the poverty line (2017 PPP, $3.65) (million)",1329.2254638671875
East Asia & Pacific,1985,"Population living below the poverty line (2017 PPP, $3.65) (million)",1339.0030517578125
East Asia & Pacific,1986,"Population living below the poverty line (2017 PPP, $3.65) (million)",1349.5909423828125
East Asia & Pacific,1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",1351.9583740234375
East Asia & Pacific,1988,"Population living below the poverty line (2017 PPP, $3.65) (million)",1343.1082763671875
East Asia & Pacific,1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",1386.1866455078125
East Asia & Pacific,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",1397.5455322265625
East Asia & Pacific,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",1404.5323486328125
East Asia & Pacific,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",1399.9951171875
East Asia & Pacific,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",1390.8768310546875
East Asia & Pacific,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",1360.57861328125
East Asia & Pacific,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",1327.032470703125
East Asia & Pacific,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",1288.425048828125
East Asia & Pacific,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",1283.5150146484375
East Asia & Pacific,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",1293.50830078125
East Asia & Pacific,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",1269.7642822265625
East Asia & Pacific,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",1233.39453125
East Asia & Pacific,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",1189.9971923828125
East Asia & Pacific,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",1124.6572265625
East Asia & Pacific,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",1065.0804443359375
East Asia & Pacific,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",1007.8468017578124
East Asia & Pacific,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",932.4102783203124
East Asia & Pacific,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",899.6499633789062
East Asia & Pacific,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",837.3289794921875
East Asia & Pacific,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",797.2236328125
East Asia & Pacific,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",746.4388427734375
East Asia & Pacific,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",675.01904296875
East Asia & Pacific,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",596.7730102539062
East Asia & Pacific,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",533.7827758789062
East Asia & Pacific,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",414.91693115234375
East Asia & Pacific,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",367.293212890625
East Asia & Pacific,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",310.4837951660156
East Asia & Pacific,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",265.1671142578125
East Asia & Pacific,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",227.5232391357422
East Asia & Pacific,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",195.37701416015625
East Asia & Pacific,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",152.0940704345703
East Asia & Pacific,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",135.80755615234375
East Asia & Pacific,2021,"Population living below the poverty line (2017 PPP, $3.65) (million)",123.46340942382812
East Asia & Pacific,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",115.21895599365234
Europe & Central Asia,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",54.64701461791992
Europe & Central Asia,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",60.99301910400391
Europe & Central Asia,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",72.50730895996094
Europe & Central Asia,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",84.02340698242188
Europe & Central Asia,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",102.62029266357422
Europe & Central Asia,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",92.80604553222656
Europe & Central Asia,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",98.10433197021484
Europe & Central Asia,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",88.19294738769531
Europe & Central Asia,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",91.51302337646484
Europe & Central Asia,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",117.07879638671876
Europe & Central Asia,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",101.36739349365234
Europe & Central Asia,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",90.85832214355467
Europe & Central Asia,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",80.3787841796875
Europe & Central Asia,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",76.12457275390625
Europe & Central Asia,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",63.37722396850586
Europe & Central Asia,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",58.1880989074707
Europe & Central Asia,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",46.865989685058594
Europe & Central Asia,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",36.92170715332031
Europe & Central Asia,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",27.9910831451416
Europe & Central Asia,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",24.75170135498047
Europe & Central Asia,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",22.92172622680664
Europe & Central Asia,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",20.13228416442871
Europe & Central Asia,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",18.29249382019043
Europe & Central Asia,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",15.960164070129396
Europe & Central Asia,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",17.009021759033203
Europe & Central Asia,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",15.623695373535156
Europe & Central Asia,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",13.24387550354004
Europe & Central Asia,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",13.30140781402588
Europe & Central Asia,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",10.38780403137207
Europe & Central Asia,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.935198783874512
Europe & Central Asia,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",10.46038055419922
Europe & Central Asia,2021,"Population living below the poverty line (2017 PPP, $3.65) (million)",9.457152366638184
Europe & Central Asia,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",8.423968315124512
Latin America & Caribbean,1981,"Population living below the poverty line (2017 PPP, $3.65) (million)",111.65813446044922
Latin America & Caribbean,1982,"Population living below the poverty line (2017 PPP, $3.65) (million)",117.05747985839844
Latin America & Caribbean,1983,"Population living below the poverty line (2017 PPP, $3.65) (million)",134.39764404296875
Latin America & Caribbean,1984,"Population living below the poverty line (2017 PPP, $3.65) (million)",135.3372039794922
Latin America & Caribbean,1985,"Population living below the poverty line (2017 PPP, $3.65) (million)",131.05047607421875
Latin America & Caribbean,1986,"Population living below the poverty line (2017 PPP, $3.65) (million)",106.66719818115234
Latin America & Caribbean,1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",122.82430267333984
Latin America & Caribbean,1988,"Population living below the poverty line (2017 PPP, $3.65) (million)",127.77562713623048
Latin America & Caribbean,1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",125.97139739990234
Latin America & Caribbean,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",136.6746826171875
Latin America & Caribbean,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",135.66188049316406
Latin America & Caribbean,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",137.22030639648438
Latin America & Caribbean,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",140.5765838623047
Latin America & Caribbean,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",135.0322723388672
Latin America & Caribbean,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",136.84063720703125
Latin America & Caribbean,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",143.9463653564453
Latin America & Caribbean,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",143.31240844726562
Latin America & Caribbean,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",143.0882568359375
Latin America & Caribbean,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",147.84654235839844
Latin America & Caribbean,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",139.72496032714844
Latin America & Caribbean,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",140.65414428710938
Latin America & Caribbean,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",139.91534423828125
Latin America & Caribbean,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",137.9881134033203
Latin America & Caribbean,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",131.03565979003906
Latin America & Caribbean,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",123.8336410522461
Latin America & Caribbean,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",109.17276000976562
Latin America & Caribbean,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",101.44893646240234
Latin America & Caribbean,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",95.78984832763672
Latin America & Caribbean,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",93.41980743408205
Latin America & Caribbean,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",85.70602416992188
Latin America & Caribbean,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",79.5672607421875
Latin America & Caribbean,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",76.85049438476562
Latin America & Caribbean,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",72.24240112304688
Latin America & Caribbean,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",69.94535064697266
Latin America & Caribbean,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",66.34195709228516
Latin America & Caribbean,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",67.60100555419922
Latin America & Caribbean,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",66.34900665283203
Latin America & Caribbean,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",65.66670227050781
Latin America & Caribbean,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",64.93103790283203
Latin America & Caribbean,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",63.472415924072266
Latin America & Caribbean,2021,"Population living below the poverty line (2017 PPP, $3.65) (million)",67.71370697021484
Latin America & Caribbean,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",57.74362564086914
Middle East and North Africa,1985,"Population living below the poverty line (2017 PPP, $3.65) (million)",56.80977630615234
Middle East and North Africa,1986,"Population living below the poverty line (2017 PPP, $3.65) (million)",59.24768829345703
Middle East and North Africa,1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",62.381717681884766
Middle East and North Africa,1988,"Population living below the poverty line (2017 PPP, $3.65) (million)",62.21221160888672
Middle East and North Africa,1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",64.66202545166016
Middle East and North Africa,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",62.00961685180664
Middle East and North Africa,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",67.28443145751953
Middle East and North Africa,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",64.98949432373047
Middle East and North Africa,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",64.87447357177734
Middle East and North Africa,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",65.16226196289062
Middle East and North Africa,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",67.0445327758789
Middle East and North Africa,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",63.83290863037109
Middle East and North Africa,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",61.54689025878906
Middle East and North Africa,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",57.19830322265625
Middle East and North Africa,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",56.34944534301758
Middle East and North Africa,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",54.27734756469727
Middle East and North Africa,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",55.64398956298828
Middle East and North Africa,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",57.06649398803711
Middle East and North Africa,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",53.55322265625
Middle East and North Africa,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",53.41374588012695
Middle East and North Africa,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",53.55690002441406
Middle East and North Africa,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",53.28083038330078
Middle East and North Africa,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",52.59565353393555
Middle East and North Africa,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",48.07735824584961
Middle East and North Africa,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",44.78405380249024
Middle East and North Africa,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",43.15548324584961
Middle East and North Africa,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",42.9257698059082
Middle East and North Africa,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",44.91462326049805
Middle East and North Africa,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",47.30715560913086
Middle East and North Africa,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",50.882354736328125
Middle East and North Africa,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",57.331451416015625
Middle East and North Africa,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",60.35131454467773
Middle East and North Africa,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",61.81538009643555
South Asia,1981,"Population living below the poverty line (2017 PPP, $3.65) (million)",811.6494140625
South Asia,1982,"Population living below the poverty line (2017 PPP, $3.65) (million)",826.3057861328125
South Asia,1983,"Population living below the poverty line (2017 PPP, $3.65) (million)",836.8600463867188
South Asia,1984,"Population living below the poverty line (2017 PPP, $3.65) (million)",851.3502197265625
South Asia,1985,"Population living below the poverty line (2017 PPP, $3.65) (million)",864.8527221679688
South Asia,1986,"Population living below the poverty line (2017 PPP, $3.65) (million)",880.4093627929688
South Asia,1987,"Population living below the poverty line (2017 PPP, $3.65) (million)",900.1959838867188
South Asia,1988,"Population living below the poverty line (2017 PPP, $3.65) (million)",914.755126953125
South Asia,1989,"Population living below the poverty line (2017 PPP, $3.65) (million)",933.9093017578124
South Asia,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",953.1510620117188
South Asia,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",967.7393188476562
South Asia,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",977.804443359375
South Asia,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",996.5152587890624
South Asia,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",1006.1333618164062
South Asia,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",1020.1309204101562
South Asia,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",1030.13427734375
South Asia,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",1135.6015625
South Asia,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",1140.0677490234375
South Asia,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",1140.597900390625
South Asia,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",1139.950439453125
South Asia,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",1139.9132080078125
South Asia,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",1137.3150634765625
South Asia,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",1137.042236328125
South Asia,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",1134.9296875
South Asia,2010,"Population living below the poverty line (2017 PPP, $3.65) (million)",1100.49853515625
South Asia,2011,"Population living below the poverty line (2017 PPP, $3.65) (million)",1049.0341796875
South Asia,2012,"Population living below the poverty line (2017 PPP, $3.65) (million)",1029.6246337890625
South Asia,2013,"Population living below the poverty line (2017 PPP, $3.65) (million)",1023.9385375976562
South Asia,2014,"Population living below the poverty line (2017 PPP, $3.65) (million)",1023.0330200195312
South Asia,2015,"Population living below the poverty line (2017 PPP, $3.65) (million)",1017.65234375
South Asia,2016,"Population living below the poverty line (2017 PPP, $3.65) (million)",1006.3329467773438
South Asia,2017,"Population living below the poverty line (2017 PPP, $3.65) (million)",946.8722534179688
South Asia,2018,"Population living below the poverty line (2017 PPP, $3.65) (million)",846.746337890625
South Asia,2019,"Population living below the poverty line (2017 PPP, $3.65) (million)",788.9834594726562
South Asia,2020,"Population living below the poverty line (2017 PPP, $3.65) (million)",850.9197387695312
South Asia,2021,"Population living below the poverty line (2017 PPP, $3.65) (million)",807.8192138671875
South Asia,2022,"Population living below the poverty line (2017 PPP, $3.65) (million)",749.7281494140625
Sub-Saharan Africa,1990,"Population living below the poverty line (2017 PPP, $3.65) (million)",391.5073547363281
Sub-Saharan Africa,1991,"Population living below the poverty line (2017 PPP, $3.65) (million)",406.001220703125
Sub-Saharan Africa,1992,"Population living below the poverty line (2017 PPP, $3.65) (million)",420.9596862792969
Sub-Saharan Africa,1993,"Population living below the poverty line (2017 PPP, $3.65) (million)",439.448486328125
Sub-Saharan Africa,1994,"Population living below the poverty line (2017 PPP, $3.65) (million)",452.4447021484375
Sub-Saharan Africa,1995,"Population living below the poverty line (2017 PPP, $3.65) (million)",462.7926330566406
Sub-Saharan Africa,1996,"Population living below the poverty line (2017 PPP, $3.65) (million)",473.5042114257813
Sub-Saharan Africa,1997,"Population living below the poverty line (2017 PPP, $3.65) (million)",485.4751586914063
Sub-Saharan Africa,1998,"Population living below the poverty line (2017 PPP, $3.65) (million)",499.85198974609375
Sub-Saharan Africa,1999,"Population living below the poverty line (2017 PPP, $3.65) (million)",514.6876220703125
Sub-Saharan Africa,2000,"Population living below the poverty line (2017 PPP, $3.65) (million)",528.5531005859375
Sub-Saharan Africa,2001,"Population living below the poverty line (2017 PPP, $3.65) (million)",540.0823974609375
Sub-Saharan Africa,2002,"Population living below the poverty line (2017 PPP, $3.65) (million)",552.6511840820312
Sub-Saharan Africa,2003,"Population living below the poverty line (2017 PPP, $3.65) (million)",565.5501708984375
Sub-Saharan Africa,2004,"Population living below the poverty line (2017 PPP, $3.65) (million)",568.231201171875
Sub-Saharan Africa,2005,"Population living below the poverty line (2017 PPP, $3.65) (million)",574.6131591796875
Sub-Saharan Africa,2006,"Population living below the poverty line (2017 PPP, $3.65) (million)",580.1190185546875
Sub-Saharan Africa,2007,"Population living below the poverty line (2017 PPP, $3.65) (million)",589.6724853515625
Sub-Saharan Africa,2008,"Population living below the poverty line (2017 PPP, $3.65) (million)",597.73974609375
Sub-Saharan Africa,2009,"Population living below the poverty line (2017 PPP, $3.65) (million)",610.9838256835938
